Time (UTC),Plays
9/10/2019 00:00:00,6
9/11/2019 00:00:00,11
9/12/2019 00:00:00,10
9/13/2019 00:00:00,6
9/14/2019 00:00:00,5
9/15/2019 00:00:00,5
9/16/2019 00:00:00,12
9/17/2019 00:00:00,11
9/18/2019 00:00:00,11
9/19/2019 00:00:00,11
9/20/2019 00:00:00,9
9/21/2019 00:00:00,4
9/22/2019 00:00:00,3
9/23/2019 00:00:00,15
9/24/2019 00:00:00,4
9/25/2019 00:00:00,11
9/26/2019 00:00:00,11
9/27/2019 00:00:00,13
9/28/2019 00:00:00,3
9/29/2019 00:00:00,2
9/30/2019 00:00:00,13
10/1/2019 00:00:00,7
10/2/2019 00:00:00,9
10/3/2019 00:00:00,4
10/4/2019 00:00:00,11
10/5/2019 00:00:00,9
10/6/2019 00:00:00,5
10/7/2019 00:00:00,13
10/8/2019 00:00:00,11
10/9/2019 00:00:00,11
10/10/2019 00:00:00,9
10/11/2019 00:00:00,3
10/12/2019 00:00:00,3
10/13/2019 00:00:00,5
10/14/2019 00:00:00,4
10/15/2019 00:00:00,10
10/16/2019 00:00:00,8
10/17/2019 00:00:00,13
10/18/2019 00:00:00,10
10/19/2019 00:00:00,8
10/20/2019 00:00:00,9
10/21/2019 00:00:00,12
10/22/2019 00:00:00,7
10/23/2019 00:00:00,16
10/24/2019 00:00:00,13
10/25/2019 00:00:00,10
10/26/2019 00:00:00,7
10/27/2019 00:00:00,14
10/28/2019 00:00:00,17
10/29/2019 00:00:00,9
10/30/2019 00:00:00,12
10/31/2019 00:00:00,7
11/1/2019 00:00:00,11
11/2/2019 00:00:00,4
11/3/2019 00:00:00,7
11/4/2019 00:00:00,16
11/5/2019 00:00:00,9
11/6/2019 00:00:00,9
11/7/2019 00:00:00,16
11/8/2019 00:00:00,11
11/9/2019 00:00:00,7
11/10/2019 00:00:00,5
11/11/2019 00:00:00,18
11/12/2019 00:00:00,8
11/13/2019 00:00:00,13
11/14/2019 00:00:00,13
11/15/2019 00:00:00,4
11/16/2019 00:00:00,2
11/17/2019 00:00:00,6
11/18/2019 00:00:00,11
11/19/2019 00:00:00,10
11/20/2019 00:00:00,9
11/21/2019 00:00:00,12
11/22/2019 00:00:00,11
11/23/2019 00:00:00,10
11/24/2019 00:00:00,3
11/25/2019 00:00:00,9
11/26/2019 00:00:00,4
11/27/2019 00:00:00,9
11/28/2019 00:00:00,6
11/29/2019 00:00:00,6
11/30/2019 00:00:00,7
12/1/2019 00:00:00,2
12/2/2019 00:00:00,4
12/3/2019 00:00:00,4
12/4/2019 00:00:00,9
12/5/2019 00:00:00,6
12/6/2019 00:00:00,7
12/7/2019 00:00:00,2
12/8/2019 00:00:00,3
12/9/2019 00:00:00,8
12/10/2019 00:00:00,5
12/11/2019 00:00:00,12
12/12/2019 00:00:00,6
12/13/2019 00:00:00,7
12/14/2019 00:00:00,3
12/15/2019 00:00:00,6
12/16/2019 00:00:00,9
12/17/2019 00:00:00,4
12/18/2019 00:00:00,7
12/19/2019 00:00:00,5
12/20/2019 00:00:00,6
12/21/2019 00:00:00,6
12/22/2019 00:00:00,7
12/23/2019 00:00:00,3
12/24/2019 00:00:00,10
12/25/2019 00:00:00,1
12/26/2019 00:00:00,4
12/27/2019 00:00:00,6
12/28/2019 00:00:00,8
12/29/2019 00:00:00,4
12/30/2019 00:00:00,5
12/31/2019 00:00:00,4
1/1/2020 00:00:00,1
1/2/2020 00:00:00,5
1/3/2020 00:00:00,1
1/4/2020 00:00:00,6
1/5/2020 00:00:00,5
1/6/2020 00:00:00,10
1/7/2020 00:00:00,8
1/8/2020 00:00:00,3
1/9/2020 00:00:00,6
1/10/2020 00:00:00,7
1/11/2020 00:00:00,3
1/12/2020 00:00:00,3
1/13/2020 00:00:00,1
1/14/2020 00:00:00,6
1/15/2020 00:00:00,5
1/16/2020 00:00:00,4
1/17/2020 00:00:00,13
1/18/2020 00:00:00,5
1/19/2020 00:00:00,6
1/20/2020 00:00:00,9
1/21/2020 00:00:00,5
1/22/2020 00:00:00,9
1/23/2020 00:00:00,5
1/24/2020 00:00:00,6
1/25/2020 00:00:00,7
1/26/2020 00:00:00,8
1/27/2020 00:00:00,9
1/28/2020 00:00:00,8
1/29/2020 00:00:00,11
1/30/2020 00:00:00,11
1/31/2020 00:00:00,11
2/1/2020 00:00:00,11
2/2/2020 00:00:00,9
2/3/2020 00:00:00,8
2/4/2020 00:00:00,6
2/5/2020 00:00:00,7
2/6/2020 00:00:00,9
2/7/2020 00:00:00,6
2/8/2020 00:00:00,6
2/9/2020 00:00:00,3
2/10/2020 00:00:00,8
2/11/2020 00:00:00,8
2/12/2020 00:00:00,7
2/13/2020 00:00:00,10
2/14/2020 00:00:00,9
2/15/2020 00:00:00,4
2/16/2020 00:00:00,6
2/17/2020 00:00:00,12
2/18/2020 00:00:00,7
2/19/2020 00:00:00,8
2/20/2020 00:00:00,7
2/21/2020 00:00:00,8
2/22/2020 00:00:00,11
2/23/2020 00:00:00,6
2/24/2020 00:00:00,3
2/25/2020 00:00:00,2
2/26/2020 00:00:00,8
2/27/2020 00:00:00,8
2/28/2020 00:00:00,5
2/29/2020 00:00:00,6
3/1/2020 00:00:00,6
3/2/2020 00:00:00,11
3/3/2020 00:00:00,18
3/4/2020 00:00:00,18
3/5/2020 00:00:00,11
3/6/2020 00:00:00,10
3/7/2020 00:00:00,1
3/8/2020 00:00:00,8
3/9/2020 00:00:00,6
3/10/2020 00:00:00,6
3/11/2020 00:00:00,5
3/12/2020 00:00:00,5
3/13/2020 00:00:00,12
3/14/2020 00:00:00,4
3/15/2020 00:00:00,8
3/16/2020 00:00:00,12
3/17/2020 00:00:00,8
3/18/2020 00:00:00,12
3/19/2020 00:00:00,7
3/20/2020 00:00:00,7
3/21/2020 00:00:00,0
3/22/2020 00:00:00,4
3/23/2020 00:00:00,3
3/24/2020 00:00:00,3
3/25/2020 00:00:00,7
3/26/2020 00:00:00,10
3/27/2020 00:00:00,4
3/28/2020 00:00:00,4
3/29/2020 00:00:00,5
3/30/2020 00:00:00,6
3/31/2020 00:00:00,5
4/1/2020 00:00:00,8
4/2/2020 00:00:00,5
4/3/2020 00:00:00,3
4/4/2020 00:00:00,1
4/5/2020 00:00:00,8
4/6/2020 00:00:00,4
4/7/2020 00:00:00,5
4/8/2020 00:00:00,9
4/9/2020 00:00:00,4
4/10/2020 00:00:00,4
4/11/2020 00:00:00,5
4/12/2020 00:00:00,6
4/13/2020 00:00:00,10
4/14/2020 00:00:00,6
4/15/2020 00:00:00,2
4/16/2020 00:00:00,2
4/17/2020 00:00:00,3
4/18/2020 00:00:00,5
4/19/2020 00:00:00,6
4/20/2020 00:00:00,5
4/21/2020 00:00:00,4
4/22/2020 00:00:00,5
4/23/2020 00:00:00,8
4/24/2020 00:00:00,9
4/25/2020 00:00:00,7
4/26/2020 00:00:00,2
4/27/2020 00:00:00,10
4/28/2020 00:00:00,6
4/29/2020 00:00:00,13
4/30/2020 00:00:00,33
5/1/2020 00:00:00,18
5/2/2020 00:00:00,13
5/3/2020 00:00:00,8
5/4/2020 00:00:00,2
5/5/2020 00:00:00,4
5/6/2020 00:00:00,10
5/7/2020 00:00:00,7
5/8/2020 00:00:00,5
5/9/2020 00:00:00,4
5/10/2020 00:00:00,8
5/11/2020 00:00:00,3
5/12/2020 00:00:00,13
5/13/2020 00:00:00,6
5/14/2020 00:00:00,12
5/15/2020 00:00:00,2
