Time (UTC),Plays
8/4/2019 00:00:00,23
8/5/2019 00:00:00,39
8/6/2019 00:00:00,34
8/7/2019 00:00:00,37
8/8/2019 00:00:00,37
8/9/2019 00:00:00,24
8/10/2019 00:00:00,30
8/11/2019 00:00:00,17
8/12/2019 00:00:00,25
8/13/2019 00:00:00,40
8/14/2019 00:00:00,34
8/15/2019 00:00:00,24
8/16/2019 00:00:00,24
8/17/2019 00:00:00,16
8/18/2019 00:00:00,13
8/19/2019 00:00:00,23
8/20/2019 00:00:00,21
8/21/2019 00:00:00,37
8/22/2019 00:00:00,51
8/23/2019 00:00:00,40
8/24/2019 00:00:00,25
8/25/2019 00:00:00,18
8/26/2019 00:00:00,43
8/27/2019 00:00:00,69
8/28/2019 00:00:00,48
8/29/2019 00:00:00,50
8/30/2019 00:00:00,38
8/31/2019 00:00:00,21
9/1/2019 00:00:00,26
9/2/2019 00:00:00,49
9/3/2019 00:00:00,36
9/4/2019 00:00:00,54
9/5/2019 00:00:00,62
9/6/2019 00:00:00,38
9/7/2019 00:00:00,29
9/8/2019 00:00:00,20
9/9/2019 00:00:00,38
9/10/2019 00:00:00,42
9/11/2019 00:00:00,33
9/12/2019 00:00:00,35
9/13/2019 00:00:00,34
9/14/2019 00:00:00,31
9/15/2019 00:00:00,21
9/16/2019 00:00:00,35
9/17/2019 00:00:00,41
9/18/2019 00:00:00,51
9/19/2019 00:00:00,51
9/20/2019 00:00:00,37
9/21/2019 00:00:00,21
9/22/2019 00:00:00,15
9/23/2019 00:00:00,40
9/24/2019 00:00:00,32
9/25/2019 00:00:00,29
9/26/2019 00:00:00,38
9/27/2019 00:00:00,36
9/28/2019 00:00:00,18
9/29/2019 00:00:00,20
9/30/2019 00:00:00,34
10/1/2019 00:00:00,26
10/2/2019 00:00:00,32
10/3/2019 00:00:00,32
10/4/2019 00:00:00,33
10/5/2019 00:00:00,24
10/6/2019 00:00:00,22
10/7/2019 00:00:00,53
10/8/2019 00:00:00,48
10/9/2019 00:00:00,31
10/10/2019 00:00:00,29
10/11/2019 00:00:00,34
10/12/2019 00:00:00,15
10/13/2019 00:00:00,20
10/14/2019 00:00:00,24
10/15/2019 00:00:00,35
10/16/2019 00:00:00,36
10/17/2019 00:00:00,53
10/18/2019 00:00:00,29
10/19/2019 00:00:00,15
10/20/2019 00:00:00,25
10/21/2019 00:00:00,70
10/22/2019 00:00:00,48
10/23/2019 00:00:00,58
10/24/2019 00:00:00,49
10/25/2019 00:00:00,35
10/26/2019 00:00:00,31
10/27/2019 00:00:00,7
10/28/2019 00:00:00,31
10/29/2019 00:00:00,40
10/30/2019 00:00:00,48
10/31/2019 00:00:00,41
11/1/2019 00:00:00,25
11/2/2019 00:00:00,21
11/3/2019 00:00:00,18
11/4/2019 00:00:00,47
11/5/2019 00:00:00,69
11/6/2019 00:00:00,32
11/7/2019 00:00:00,60
11/8/2019 00:00:00,38
11/9/2019 00:00:00,31
11/10/2019 00:00:00,18
11/11/2019 00:00:00,39
11/12/2019 00:00:00,33
11/13/2019 00:00:00,46
11/14/2019 00:00:00,44
11/15/2019 00:00:00,24
11/16/2019 00:00:00,22
11/17/2019 00:00:00,15
11/18/2019 00:00:00,28
11/19/2019 00:00:00,44
11/20/2019 00:00:00,22
11/21/2019 00:00:00,36
11/22/2019 00:00:00,27
11/23/2019 00:00:00,32
11/24/2019 00:00:00,24
11/25/2019 00:00:00,32
11/26/2019 00:00:00,31
11/27/2019 00:00:00,34
11/28/2019 00:00:00,30
11/29/2019 00:00:00,36
11/30/2019 00:00:00,27
12/1/2019 00:00:00,18
12/2/2019 00:00:00,22
12/3/2019 00:00:00,23
12/4/2019 00:00:00,35
12/5/2019 00:00:00,29
12/6/2019 00:00:00,24
12/7/2019 00:00:00,20
12/8/2019 00:00:00,11
12/9/2019 00:00:00,30
12/10/2019 00:00:00,35
12/11/2019 00:00:00,37
12/12/2019 00:00:00,39
12/13/2019 00:00:00,21
12/14/2019 00:00:00,19
12/15/2019 00:00:00,17
12/16/2019 00:00:00,26
12/17/2019 00:00:00,26
12/18/2019 00:00:00,35
12/19/2019 00:00:00,24
12/20/2019 00:00:00,13
12/21/2019 00:00:00,21
12/22/2019 00:00:00,20
12/23/2019 00:00:00,14
12/24/2019 00:00:00,24
12/25/2019 00:00:00,13
12/26/2019 00:00:00,26
12/27/2019 00:00:00,30
12/28/2019 00:00:00,19
12/29/2019 00:00:00,18
12/30/2019 00:00:00,18
12/31/2019 00:00:00,22
1/1/2020 00:00:00,18
1/2/2020 00:00:00,24
1/3/2020 00:00:00,29
1/4/2020 00:00:00,28
1/5/2020 00:00:00,26
1/6/2020 00:00:00,48
1/7/2020 00:00:00,34
1/8/2020 00:00:00,27
1/9/2020 00:00:00,30
1/10/2020 00:00:00,39
1/11/2020 00:00:00,30
1/12/2020 00:00:00,15
1/13/2020 00:00:00,46
1/14/2020 00:00:00,30
1/15/2020 00:00:00,46
1/16/2020 00:00:00,43
1/17/2020 00:00:00,30
1/18/2020 00:00:00,20
1/19/2020 00:00:00,13
1/20/2020 00:00:00,25
1/21/2020 00:00:00,36
1/22/2020 00:00:00,47
1/23/2020 00:00:00,43
1/24/2020 00:00:00,38
1/25/2020 00:00:00,26
1/26/2020 00:00:00,25
1/27/2020 00:00:00,26
1/28/2020 00:00:00,34
1/29/2020 00:00:00,42
1/30/2020 00:00:00,37
1/31/2020 00:00:00,36
2/1/2020 00:00:00,27
2/2/2020 00:00:00,35
2/3/2020 00:00:00,40
2/4/2020 00:00:00,49
2/5/2020 00:00:00,43
2/6/2020 00:00:00,34
2/7/2020 00:00:00,36
2/8/2020 00:00:00,26
2/9/2020 00:00:00,18
2/10/2020 00:00:00,31
2/11/2020 00:00:00,43
2/12/2020 00:00:00,43
2/13/2020 00:00:00,40
2/14/2020 00:00:00,36
2/15/2020 00:00:00,28
2/16/2020 00:00:00,19
2/17/2020 00:00:00,48
2/18/2020 00:00:00,40
2/19/2020 00:00:00,40
2/20/2020 00:00:00,41
2/21/2020 00:00:00,27
2/22/2020 00:00:00,19
2/23/2020 00:00:00,24
2/24/2020 00:00:00,25
2/25/2020 00:00:00,30
2/26/2020 00:00:00,34
2/27/2020 00:00:00,45
2/28/2020 00:00:00,34
2/29/2020 00:00:00,24
3/1/2020 00:00:00,27
3/2/2020 00:00:00,54
3/3/2020 00:00:00,46
3/4/2020 00:00:00,42
3/5/2020 00:00:00,59
3/6/2020 00:00:00,29
3/7/2020 00:00:00,34
3/8/2020 00:00:00,33
3/9/2020 00:00:00,52
3/10/2020 00:00:00,51
3/11/2020 00:00:00,40
3/12/2020 00:00:00,39
3/13/2020 00:00:00,27
3/14/2020 00:00:00,20
3/15/2020 00:00:00,9
3/16/2020 00:00:00,54
3/17/2020 00:00:00,26
3/18/2020 00:00:00,31
3/19/2020 00:00:00,25
3/20/2020 00:00:00,20
3/21/2020 00:00:00,11
3/22/2020 00:00:00,17
3/23/2020 00:00:00,27
3/24/2020 00:00:00,16
3/25/2020 00:00:00,16
3/26/2020 00:00:00,30
3/27/2020 00:00:00,25
3/28/2020 00:00:00,18
3/29/2020 00:00:00,10
3/30/2020 00:00:00,24
3/31/2020 00:00:00,17
4/1/2020 00:00:00,20
4/2/2020 00:00:00,19
4/3/2020 00:00:00,24
4/4/2020 00:00:00,18
4/5/2020 00:00:00,16
4/6/2020 00:00:00,25
4/7/2020 00:00:00,37
4/8/2020 00:00:00,23
4/9/2020 00:00:00,23
4/10/2020 00:00:00,17
4/11/2020 00:00:00,15
4/12/2020 00:00:00,18
4/13/2020 00:00:00,15
4/14/2020 00:00:00,26
4/15/2020 00:00:00,14
4/16/2020 00:00:00,13
4/17/2020 00:00:00,11
4/18/2020 00:00:00,12
4/19/2020 00:00:00,8
4/20/2020 00:00:00,28
4/21/2020 00:00:00,31
4/22/2020 00:00:00,23
4/23/2020 00:00:00,24
4/24/2020 00:00:00,19
4/25/2020 00:00:00,13
4/26/2020 00:00:00,21
4/27/2020 00:00:00,26
4/28/2020 00:00:00,41
4/29/2020 00:00:00,43
4/30/2020 00:00:00,30
5/1/2020 00:00:00,20
5/2/2020 00:00:00,28
5/3/2020 00:00:00,18
5/4/2020 00:00:00,32
5/5/2020 00:00:00,25
5/6/2020 00:00:00,30
5/7/2020 00:00:00,32
5/8/2020 00:00:00,29
5/9/2020 00:00:00,21
5/10/2020 00:00:00,22
5/11/2020 00:00:00,38
5/12/2020 00:00:00,39
5/13/2020 00:00:00,38
5/14/2020 00:00:00,37
5/15/2020 00:00:00,2
