Time (UTC),Plays
11/5/2019 00:00:00,46
11/6/2019 00:00:00,37
11/7/2019 00:00:00,40
11/8/2019 00:00:00,22
11/9/2019 00:00:00,17
11/10/2019 00:00:00,22
11/11/2019 00:00:00,34
11/12/2019 00:00:00,35
11/13/2019 00:00:00,25
11/14/2019 00:00:00,23
11/15/2019 00:00:00,18
11/16/2019 00:00:00,22
11/17/2019 00:00:00,16
11/18/2019 00:00:00,32
11/19/2019 00:00:00,26
11/20/2019 00:00:00,20
11/21/2019 00:00:00,24
11/22/2019 00:00:00,10
11/23/2019 00:00:00,11
11/24/2019 00:00:00,13
11/25/2019 00:00:00,18
11/26/2019 00:00:00,14
11/27/2019 00:00:00,28
11/28/2019 00:00:00,22
11/29/2019 00:00:00,15
11/30/2019 00:00:00,7
12/1/2019 00:00:00,5
12/2/2019 00:00:00,12
12/3/2019 00:00:00,19
12/4/2019 00:00:00,16
12/5/2019 00:00:00,16
12/6/2019 00:00:00,16
12/7/2019 00:00:00,4
12/8/2019 00:00:00,6
12/9/2019 00:00:00,13
12/10/2019 00:00:00,10
12/11/2019 00:00:00,14
12/12/2019 00:00:00,13
12/13/2019 00:00:00,12
12/14/2019 00:00:00,9
12/15/2019 00:00:00,5
12/16/2019 00:00:00,22
12/17/2019 00:00:00,21
12/18/2019 00:00:00,14
12/19/2019 00:00:00,8
12/20/2019 00:00:00,12
12/21/2019 00:00:00,12
12/22/2019 00:00:00,11
12/23/2019 00:00:00,18
12/24/2019 00:00:00,12
12/25/2019 00:00:00,6
12/26/2019 00:00:00,16
12/27/2019 00:00:00,12
12/28/2019 00:00:00,10
12/29/2019 00:00:00,6
12/30/2019 00:00:00,6
12/31/2019 00:00:00,10
1/1/2020 00:00:00,7
1/2/2020 00:00:00,21
1/3/2020 00:00:00,21
1/4/2020 00:00:00,13
1/5/2020 00:00:00,13
1/6/2020 00:00:00,16
1/7/2020 00:00:00,23
1/8/2020 00:00:00,22
1/9/2020 00:00:00,16
1/10/2020 00:00:00,24
1/11/2020 00:00:00,15
1/12/2020 00:00:00,7
1/13/2020 00:00:00,9
1/14/2020 00:00:00,18
1/15/2020 00:00:00,15
1/16/2020 00:00:00,19
1/17/2020 00:00:00,32
1/18/2020 00:00:00,14
1/19/2020 00:00:00,7
1/20/2020 00:00:00,10
1/21/2020 00:00:00,16
1/22/2020 00:00:00,29
1/23/2020 00:00:00,12
1/24/2020 00:00:00,24
1/25/2020 00:00:00,25
1/26/2020 00:00:00,15
1/27/2020 00:00:00,17
1/28/2020 00:00:00,15
1/29/2020 00:00:00,21
1/30/2020 00:00:00,23
1/31/2020 00:00:00,17
2/1/2020 00:00:00,4
2/2/2020 00:00:00,10
2/3/2020 00:00:00,16
2/4/2020 00:00:00,12
2/5/2020 00:00:00,14
2/6/2020 00:00:00,20
2/7/2020 00:00:00,23
2/8/2020 00:00:00,12
2/9/2020 00:00:00,12
2/10/2020 00:00:00,11
2/11/2020 00:00:00,15
2/12/2020 00:00:00,14
2/13/2020 00:00:00,22
2/14/2020 00:00:00,20
2/15/2020 00:00:00,13
2/16/2020 00:00:00,6
2/17/2020 00:00:00,22
2/18/2020 00:00:00,23
2/19/2020 00:00:00,16
2/20/2020 00:00:00,9
2/21/2020 00:00:00,20
2/22/2020 00:00:00,12
2/23/2020 00:00:00,8
2/24/2020 00:00:00,12
2/25/2020 00:00:00,9
2/26/2020 00:00:00,15
2/27/2020 00:00:00,8
2/28/2020 00:00:00,19
2/29/2020 00:00:00,15
3/1/2020 00:00:00,16
3/2/2020 00:00:00,28
3/3/2020 00:00:00,23
3/4/2020 00:00:00,21
3/5/2020 00:00:00,17
3/6/2020 00:00:00,30
3/7/2020 00:00:00,11
3/8/2020 00:00:00,17
3/9/2020 00:00:00,27
3/10/2020 00:00:00,30
3/11/2020 00:00:00,27
3/12/2020 00:00:00,13
3/13/2020 00:00:00,10
3/14/2020 00:00:00,15
3/15/2020 00:00:00,7
3/16/2020 00:00:00,19
3/17/2020 00:00:00,17
3/18/2020 00:00:00,10
3/19/2020 00:00:00,13
3/20/2020 00:00:00,16
3/21/2020 00:00:00,6
3/22/2020 00:00:00,7
3/23/2020 00:00:00,13
3/24/2020 00:00:00,5
3/25/2020 00:00:00,10
3/26/2020 00:00:00,13
3/27/2020 00:00:00,12
3/28/2020 00:00:00,9
3/29/2020 00:00:00,4
3/30/2020 00:00:00,5
3/31/2020 00:00:00,6
4/1/2020 00:00:00,5
4/2/2020 00:00:00,6
4/3/2020 00:00:00,15
4/4/2020 00:00:00,16
4/5/2020 00:00:00,6
4/6/2020 00:00:00,3
4/7/2020 00:00:00,6
4/8/2020 00:00:00,10
4/9/2020 00:00:00,9
4/10/2020 00:00:00,3
4/11/2020 00:00:00,10
4/12/2020 00:00:00,7
4/13/2020 00:00:00,11
4/14/2020 00:00:00,10
4/15/2020 00:00:00,14
4/16/2020 00:00:00,12
4/17/2020 00:00:00,11
4/18/2020 00:00:00,8
4/19/2020 00:00:00,5
4/20/2020 00:00:00,3
4/21/2020 00:00:00,8
4/22/2020 00:00:00,10
4/23/2020 00:00:00,7
4/24/2020 00:00:00,11
4/25/2020 00:00:00,8
4/26/2020 00:00:00,7
4/27/2020 00:00:00,6
4/28/2020 00:00:00,7
4/29/2020 00:00:00,12
4/30/2020 00:00:00,6
5/1/2020 00:00:00,2
5/2/2020 00:00:00,5
5/3/2020 00:00:00,5
5/4/2020 00:00:00,11
5/5/2020 00:00:00,6
5/6/2020 00:00:00,4
5/7/2020 00:00:00,12
5/8/2020 00:00:00,5
5/9/2020 00:00:00,3
5/10/2020 00:00:00,7
5/11/2020 00:00:00,6
5/12/2020 00:00:00,6
5/13/2020 00:00:00,9
5/14/2020 00:00:00,10
5/15/2020 00:00:00,3
