Time (UTC),Plays
5/15/2019 00:00:00,8
5/16/2019 00:00:00,16
5/17/2019 00:00:00,16
5/18/2019 00:00:00,5
5/19/2019 00:00:00,9
5/20/2019 00:00:00,13
5/21/2019 00:00:00,9
5/22/2019 00:00:00,9
5/23/2019 00:00:00,4
5/24/2019 00:00:00,6
5/25/2019 00:00:00,11
5/26/2019 00:00:00,42
5/27/2019 00:00:00,53
5/28/2019 00:00:00,45
5/29/2019 00:00:00,66
5/30/2019 00:00:00,56
5/31/2019 00:00:00,46
6/1/2019 00:00:00,15
6/2/2019 00:00:00,21
6/3/2019 00:00:00,34
6/4/2019 00:00:00,40
6/5/2019 00:00:00,34
6/6/2019 00:00:00,50
6/7/2019 00:00:00,38
6/8/2019 00:00:00,15
6/9/2019 00:00:00,11
6/10/2019 00:00:00,20
6/11/2019 00:00:00,26
6/12/2019 00:00:00,24
6/13/2019 00:00:00,17
6/14/2019 00:00:00,22
6/15/2019 00:00:00,18
6/16/2019 00:00:00,13
6/17/2019 00:00:00,22
6/18/2019 00:00:00,13
6/19/2019 00:00:00,14
6/20/2019 00:00:00,10
6/21/2019 00:00:00,11
6/22/2019 00:00:00,16
6/23/2019 00:00:00,9
6/24/2019 00:00:00,15
6/25/2019 00:00:00,13
6/26/2019 00:00:00,19
6/27/2019 00:00:00,30
6/28/2019 00:00:00,21
6/29/2019 00:00:00,17
6/30/2019 00:00:00,6
7/1/2019 00:00:00,14
7/2/2019 00:00:00,15
7/3/2019 00:00:00,16
7/4/2019 00:00:00,13
7/5/2019 00:00:00,23
7/6/2019 00:00:00,15
7/7/2019 00:00:00,4
7/8/2019 00:00:00,19
7/9/2019 00:00:00,15
7/10/2019 00:00:00,17
7/11/2019 00:00:00,13
7/12/2019 00:00:00,6
7/13/2019 00:00:00,9
7/14/2019 00:00:00,8
7/15/2019 00:00:00,20
7/16/2019 00:00:00,18
7/17/2019 00:00:00,17
7/18/2019 00:00:00,16
7/19/2019 00:00:00,10
7/20/2019 00:00:00,6
7/21/2019 00:00:00,6
7/22/2019 00:00:00,14
7/23/2019 00:00:00,17
7/24/2019 00:00:00,25
7/25/2019 00:00:00,21
7/26/2019 00:00:00,18
7/27/2019 00:00:00,20
7/28/2019 00:00:00,6
7/29/2019 00:00:00,13
7/30/2019 00:00:00,26
7/31/2019 00:00:00,30
8/1/2019 00:00:00,24
8/2/2019 00:00:00,22
8/3/2019 00:00:00,20
8/4/2019 00:00:00,16
8/5/2019 00:00:00,33
8/6/2019 00:00:00,26
8/7/2019 00:00:00,29
8/8/2019 00:00:00,29
8/9/2019 00:00:00,14
8/10/2019 00:00:00,13
8/11/2019 00:00:00,14
8/12/2019 00:00:00,19
8/13/2019 00:00:00,27
8/14/2019 00:00:00,33
8/15/2019 00:00:00,26
8/16/2019 00:00:00,14
8/17/2019 00:00:00,9
8/18/2019 00:00:00,13
8/19/2019 00:00:00,10
8/20/2019 00:00:00,17
8/21/2019 00:00:00,24
8/22/2019 00:00:00,36
8/23/2019 00:00:00,25
8/24/2019 00:00:00,15
8/25/2019 00:00:00,13
8/26/2019 00:00:00,34
8/27/2019 00:00:00,40
8/28/2019 00:00:00,26
8/29/2019 00:00:00,27
8/30/2019 00:00:00,23
8/31/2019 00:00:00,20
9/1/2019 00:00:00,16
9/2/2019 00:00:00,33
9/3/2019 00:00:00,30
9/4/2019 00:00:00,43
9/5/2019 00:00:00,41
9/6/2019 00:00:00,24
9/7/2019 00:00:00,15
9/8/2019 00:00:00,12
9/9/2019 00:00:00,15
9/10/2019 00:00:00,21
9/11/2019 00:00:00,33
9/12/2019 00:00:00,29
9/13/2019 00:00:00,30
9/14/2019 00:00:00,25
9/15/2019 00:00:00,18
9/16/2019 00:00:00,34
9/17/2019 00:00:00,32
9/18/2019 00:00:00,28
9/19/2019 00:00:00,21
9/20/2019 00:00:00,30
9/21/2019 00:00:00,15
9/22/2019 00:00:00,15
9/23/2019 00:00:00,30
9/24/2019 00:00:00,27
9/25/2019 00:00:00,23
9/26/2019 00:00:00,22
9/27/2019 00:00:00,24
9/28/2019 00:00:00,12
9/29/2019 00:00:00,11
9/30/2019 00:00:00,15
10/1/2019 00:00:00,20
10/2/2019 00:00:00,25
10/3/2019 00:00:00,17
10/4/2019 00:00:00,27
10/5/2019 00:00:00,17
10/6/2019 00:00:00,22
10/7/2019 00:00:00,23
10/8/2019 00:00:00,47
10/9/2019 00:00:00,34
10/10/2019 00:00:00,26
10/11/2019 00:00:00,22
10/12/2019 00:00:00,9
10/13/2019 00:00:00,8
10/14/2019 00:00:00,15
10/15/2019 00:00:00,28
10/16/2019 00:00:00,33
10/17/2019 00:00:00,43
10/18/2019 00:00:00,23
10/19/2019 00:00:00,12
10/20/2019 00:00:00,16
10/21/2019 00:00:00,31
10/22/2019 00:00:00,32
10/23/2019 00:00:00,37
10/24/2019 00:00:00,33
10/25/2019 00:00:00,29
10/26/2019 00:00:00,26
10/27/2019 00:00:00,11
10/28/2019 00:00:00,22
10/29/2019 00:00:00,39
10/30/2019 00:00:00,31
10/31/2019 00:00:00,28
11/1/2019 00:00:00,15
11/2/2019 00:00:00,14
11/3/2019 00:00:00,17
11/4/2019 00:00:00,35
11/5/2019 00:00:00,36
11/6/2019 00:00:00,22
11/7/2019 00:00:00,41
11/8/2019 00:00:00,30
11/9/2019 00:00:00,24
11/10/2019 00:00:00,17
11/11/2019 00:00:00,27
11/12/2019 00:00:00,25
11/13/2019 00:00:00,33
11/14/2019 00:00:00,32
11/15/2019 00:00:00,23
11/16/2019 00:00:00,13
11/17/2019 00:00:00,11
11/18/2019 00:00:00,26
11/19/2019 00:00:00,28
11/20/2019 00:00:00,14
11/21/2019 00:00:00,25
11/22/2019 00:00:00,14
11/23/2019 00:00:00,23
11/24/2019 00:00:00,15
11/25/2019 00:00:00,19
11/26/2019 00:00:00,37
11/27/2019 00:00:00,18
11/28/2019 00:00:00,33
11/29/2019 00:00:00,32
11/30/2019 00:00:00,17
12/1/2019 00:00:00,8
12/2/2019 00:00:00,16
12/3/2019 00:00:00,16
12/4/2019 00:00:00,25
12/5/2019 00:00:00,20
12/6/2019 00:00:00,17
12/7/2019 00:00:00,12
12/8/2019 00:00:00,10
12/9/2019 00:00:00,14
12/10/2019 00:00:00,31
12/11/2019 00:00:00,20
12/12/2019 00:00:00,20
12/13/2019 00:00:00,24
12/14/2019 00:00:00,16
12/15/2019 00:00:00,8
12/16/2019 00:00:00,12
12/17/2019 00:00:00,18
12/18/2019 00:00:00,22
12/19/2019 00:00:00,11
12/20/2019 00:00:00,9
12/21/2019 00:00:00,8
12/22/2019 00:00:00,14
12/23/2019 00:00:00,7
12/24/2019 00:00:00,11
12/25/2019 00:00:00,8
12/26/2019 00:00:00,25
12/27/2019 00:00:00,20
12/28/2019 00:00:00,17
12/29/2019 00:00:00,8
12/30/2019 00:00:00,12
12/31/2019 00:00:00,9
1/1/2020 00:00:00,11
1/2/2020 00:00:00,21
1/3/2020 00:00:00,27
1/4/2020 00:00:00,12
1/5/2020 00:00:00,19
1/6/2020 00:00:00,37
1/7/2020 00:00:00,25
1/8/2020 00:00:00,22
1/9/2020 00:00:00,17
1/10/2020 00:00:00,25
1/11/2020 00:00:00,16
1/12/2020 00:00:00,13
1/13/2020 00:00:00,18
1/14/2020 00:00:00,24
1/15/2020 00:00:00,27
1/16/2020 00:00:00,41
1/17/2020 00:00:00,19
1/18/2020 00:00:00,13
1/19/2020 00:00:00,9
1/20/2020 00:00:00,10
1/21/2020 00:00:00,28
1/22/2020 00:00:00,26
1/23/2020 00:00:00,30
1/24/2020 00:00:00,25
1/25/2020 00:00:00,10
1/26/2020 00:00:00,14
1/27/2020 00:00:00,26
1/28/2020 00:00:00,25
1/29/2020 00:00:00,27
1/30/2020 00:00:00,26
1/31/2020 00:00:00,22
2/1/2020 00:00:00,15
2/2/2020 00:00:00,28
2/3/2020 00:00:00,22
2/4/2020 00:00:00,29
2/5/2020 00:00:00,18
2/6/2020 00:00:00,26
2/7/2020 00:00:00,25
2/8/2020 00:00:00,25
2/9/2020 00:00:00,11
2/10/2020 00:00:00,17
2/11/2020 00:00:00,28
2/12/2020 00:00:00,39
2/13/2020 00:00:00,31
2/14/2020 00:00:00,25
2/15/2020 00:00:00,11
2/16/2020 00:00:00,17
2/17/2020 00:00:00,24
2/18/2020 00:00:00,39
2/19/2020 00:00:00,32
2/20/2020 00:00:00,28
2/21/2020 00:00:00,18
2/22/2020 00:00:00,12
2/23/2020 00:00:00,19
2/24/2020 00:00:00,17
2/25/2020 00:00:00,15
2/26/2020 00:00:00,27
2/27/2020 00:00:00,21
2/28/2020 00:00:00,25
2/29/2020 00:00:00,17
3/1/2020 00:00:00,17
3/2/2020 00:00:00,21
3/3/2020 00:00:00,36
3/4/2020 00:00:00,30
3/5/2020 00:00:00,32
3/6/2020 00:00:00,26
3/7/2020 00:00:00,21
3/8/2020 00:00:00,17
3/9/2020 00:00:00,36
3/10/2020 00:00:00,33
3/11/2020 00:00:00,24
3/12/2020 00:00:00,27
3/13/2020 00:00:00,20
3/14/2020 00:00:00,14
3/15/2020 00:00:00,6
3/16/2020 00:00:00,27
3/17/2020 00:00:00,18
3/18/2020 00:00:00,26
3/19/2020 00:00:00,14
3/20/2020 00:00:00,11
3/21/2020 00:00:00,15
3/22/2020 00:00:00,12
3/23/2020 00:00:00,15
3/24/2020 00:00:00,13
3/25/2020 00:00:00,16
3/26/2020 00:00:00,14
3/27/2020 00:00:00,17
3/28/2020 00:00:00,13
3/29/2020 00:00:00,9
3/30/2020 00:00:00,19
3/31/2020 00:00:00,13
4/1/2020 00:00:00,23
4/2/2020 00:00:00,12
4/3/2020 00:00:00,18
4/4/2020 00:00:00,12
4/5/2020 00:00:00,11
4/6/2020 00:00:00,17
4/7/2020 00:00:00,23
4/8/2020 00:00:00,16
4/9/2020 00:00:00,11
4/10/2020 00:00:00,12
4/11/2020 00:00:00,8
4/12/2020 00:00:00,8
4/13/2020 00:00:00,17
4/14/2020 00:00:00,9
4/15/2020 00:00:00,17
4/16/2020 00:00:00,10
4/17/2020 00:00:00,12
4/18/2020 00:00:00,14
4/19/2020 00:00:00,3
4/20/2020 00:00:00,15
4/21/2020 00:00:00,19
4/22/2020 00:00:00,13
4/23/2020 00:00:00,17
4/24/2020 00:00:00,11
4/25/2020 00:00:00,12
4/26/2020 00:00:00,10
4/27/2020 00:00:00,18
4/28/2020 00:00:00,19
4/29/2020 00:00:00,25
4/30/2020 00:00:00,28
5/1/2020 00:00:00,22
5/2/2020 00:00:00,15
5/3/2020 00:00:00,16
5/4/2020 00:00:00,18
5/5/2020 00:00:00,18
5/6/2020 00:00:00,18
5/7/2020 00:00:00,27
5/8/2020 00:00:00,15
5/9/2020 00:00:00,10
5/10/2020 00:00:00,16
5/11/2020 00:00:00,33
5/12/2020 00:00:00,25
5/13/2020 00:00:00,20
5/14/2020 00:00:00,22
5/15/2020 00:00:00,4
