Time (UTC),Plays
12/14/2019 00:00:00,18
12/15/2019 00:00:00,3
12/16/2019 00:00:00,6
12/17/2019 00:00:00,11
12/18/2019 00:00:00,24
12/19/2019 00:00:00,23
12/20/2019 00:00:00,11
12/21/2019 00:00:00,8
12/22/2019 00:00:00,7
12/23/2019 00:00:00,14
12/24/2019 00:00:00,7
12/25/2019 00:00:00,5
12/26/2019 00:00:00,5
12/27/2019 00:00:00,12
12/28/2019 00:00:00,4
12/29/2019 00:00:00,14
12/30/2019 00:00:00,10
12/31/2019 00:00:00,5
1/1/2020 00:00:00,4
1/2/2020 00:00:00,12
1/3/2020 00:00:00,13
1/4/2020 00:00:00,8
1/5/2020 00:00:00,8
1/6/2020 00:00:00,7
1/7/2020 00:00:00,15
1/8/2020 00:00:00,12
1/9/2020 00:00:00,14
1/10/2020 00:00:00,24
1/11/2020 00:00:00,5
1/12/2020 00:00:00,21
1/13/2020 00:00:00,10
1/14/2020 00:00:00,9
1/15/2020 00:00:00,13
1/16/2020 00:00:00,11
1/17/2020 00:00:00,10
1/18/2020 00:00:00,4
1/19/2020 00:00:00,6
1/20/2020 00:00:00,8
1/21/2020 00:00:00,11
1/22/2020 00:00:00,12
1/23/2020 00:00:00,22
1/24/2020 00:00:00,15
1/25/2020 00:00:00,16
1/26/2020 00:00:00,10
1/27/2020 00:00:00,13
1/28/2020 00:00:00,14
1/29/2020 00:00:00,4
1/30/2020 00:00:00,7
1/31/2020 00:00:00,8
2/1/2020 00:00:00,7
2/2/2020 00:00:00,9
2/3/2020 00:00:00,16
2/4/2020 00:00:00,8
2/5/2020 00:00:00,12
2/6/2020 00:00:00,15
2/7/2020 00:00:00,14
2/8/2020 00:00:00,3
2/9/2020 00:00:00,6
2/10/2020 00:00:00,17
2/11/2020 00:00:00,7
2/12/2020 00:00:00,11
2/13/2020 00:00:00,7
2/14/2020 00:00:00,11
2/15/2020 00:00:00,4
2/16/2020 00:00:00,14
2/17/2020 00:00:00,17
2/18/2020 00:00:00,29
2/19/2020 00:00:00,7
2/20/2020 00:00:00,11
2/21/2020 00:00:00,6
2/22/2020 00:00:00,7
2/23/2020 00:00:00,7
2/24/2020 00:00:00,8
2/25/2020 00:00:00,5
2/26/2020 00:00:00,6
2/27/2020 00:00:00,16
2/28/2020 00:00:00,4
2/29/2020 00:00:00,8
3/1/2020 00:00:00,6
3/2/2020 00:00:00,10
3/3/2020 00:00:00,16
3/4/2020 00:00:00,24
3/5/2020 00:00:00,10
3/6/2020 00:00:00,11
3/7/2020 00:00:00,11
3/8/2020 00:00:00,6
3/9/2020 00:00:00,15
3/10/2020 00:00:00,13
3/11/2020 00:00:00,14
3/12/2020 00:00:00,12
3/13/2020 00:00:00,4
3/14/2020 00:00:00,3
3/15/2020 00:00:00,6
3/16/2020 00:00:00,11
3/17/2020 00:00:00,11
3/18/2020 00:00:00,8
3/19/2020 00:00:00,6
3/20/2020 00:00:00,8
3/21/2020 00:00:00,3
3/22/2020 00:00:00,6
3/23/2020 00:00:00,11
3/24/2020 00:00:00,7
3/25/2020 00:00:00,8
3/26/2020 00:00:00,8
3/27/2020 00:00:00,5
3/28/2020 00:00:00,6
3/29/2020 00:00:00,10
3/30/2020 00:00:00,5
3/31/2020 00:00:00,7
4/1/2020 00:00:00,1
4/2/2020 00:00:00,7
4/3/2020 00:00:00,4
4/4/2020 00:00:00,8
4/5/2020 00:00:00,10
4/6/2020 00:00:00,5
4/7/2020 00:00:00,2
4/8/2020 00:00:00,6
4/9/2020 00:00:00,4
4/10/2020 00:00:00,4
4/11/2020 00:00:00,3
4/12/2020 00:00:00,4
4/13/2020 00:00:00,2
4/14/2020 00:00:00,6
4/15/2020 00:00:00,4
4/16/2020 00:00:00,6
4/17/2020 00:00:00,4
4/18/2020 00:00:00,5
4/19/2020 00:00:00,5
4/20/2020 00:00:00,3
4/21/2020 00:00:00,2
4/22/2020 00:00:00,5
4/23/2020 00:00:00,14
4/24/2020 00:00:00,7
4/25/2020 00:00:00,4
4/26/2020 00:00:00,9
4/27/2020 00:00:00,7
4/28/2020 00:00:00,6
4/29/2020 00:00:00,8
4/30/2020 00:00:00,12
5/1/2020 00:00:00,1
5/2/2020 00:00:00,4
5/3/2020 00:00:00,7
5/4/2020 00:00:00,4
5/5/2020 00:00:00,5
5/6/2020 00:00:00,3
5/7/2020 00:00:00,4
5/8/2020 00:00:00,5
5/9/2020 00:00:00,0
5/10/2020 00:00:00,2
5/11/2020 00:00:00,4
5/12/2020 00:00:00,5
5/13/2020 00:00:00,8
5/14/2020 00:00:00,12
5/15/2020 00:00:00,3
