Time (UTC),Plays
12/24/2019 00:00:00,9
12/25/2019 00:00:00,4
12/26/2019 00:00:00,8
12/27/2019 00:00:00,13
12/28/2019 00:00:00,11
12/29/2019 00:00:00,14
12/30/2019 00:00:00,16
12/31/2019 00:00:00,7
1/1/2020 00:00:00,9
1/2/2020 00:00:00,19
1/3/2020 00:00:00,12
1/4/2020 00:00:00,12
1/5/2020 00:00:00,20
1/6/2020 00:00:00,33
1/7/2020 00:00:00,21
1/8/2020 00:00:00,19
1/9/2020 00:00:00,9
1/10/2020 00:00:00,27
1/11/2020 00:00:00,13
1/12/2020 00:00:00,7
1/13/2020 00:00:00,13
1/14/2020 00:00:00,20
1/15/2020 00:00:00,28
1/16/2020 00:00:00,33
1/17/2020 00:00:00,24
1/18/2020 00:00:00,17
1/19/2020 00:00:00,12
1/20/2020 00:00:00,22
1/21/2020 00:00:00,27
1/22/2020 00:00:00,37
1/23/2020 00:00:00,23
1/24/2020 00:00:00,18
1/25/2020 00:00:00,8
1/26/2020 00:00:00,11
1/27/2020 00:00:00,29
1/28/2020 00:00:00,27
1/29/2020 00:00:00,23
1/30/2020 00:00:00,22
1/31/2020 00:00:00,18
2/1/2020 00:00:00,17
2/2/2020 00:00:00,19
2/3/2020 00:00:00,31
2/4/2020 00:00:00,24
2/5/2020 00:00:00,29
2/6/2020 00:00:00,26
2/7/2020 00:00:00,26
2/8/2020 00:00:00,11
2/9/2020 00:00:00,8
2/10/2020 00:00:00,12
2/11/2020 00:00:00,25
2/12/2020 00:00:00,30
2/13/2020 00:00:00,26
2/14/2020 00:00:00,35
2/15/2020 00:00:00,23
2/16/2020 00:00:00,11
2/17/2020 00:00:00,24
2/18/2020 00:00:00,16
2/19/2020 00:00:00,27
2/20/2020 00:00:00,27
2/21/2020 00:00:00,18
2/22/2020 00:00:00,15
2/23/2020 00:00:00,17
2/24/2020 00:00:00,10
2/25/2020 00:00:00,13
2/26/2020 00:00:00,11
2/27/2020 00:00:00,28
2/28/2020 00:00:00,35
2/29/2020 00:00:00,19
3/1/2020 00:00:00,21
3/2/2020 00:00:00,20
3/3/2020 00:00:00,31
3/4/2020 00:00:00,20
3/5/2020 00:00:00,19
3/6/2020 00:00:00,20
3/7/2020 00:00:00,14
3/8/2020 00:00:00,12
3/9/2020 00:00:00,25
3/10/2020 00:00:00,25
3/11/2020 00:00:00,14
3/12/2020 00:00:00,27
3/13/2020 00:00:00,17
3/14/2020 00:00:00,15
3/15/2020 00:00:00,12
3/16/2020 00:00:00,28
3/17/2020 00:00:00,34
3/18/2020 00:00:00,22
3/19/2020 00:00:00,18
3/20/2020 00:00:00,22
3/21/2020 00:00:00,5
3/22/2020 00:00:00,10
3/23/2020 00:00:00,16
3/24/2020 00:00:00,22
3/25/2020 00:00:00,8
3/26/2020 00:00:00,18
3/27/2020 00:00:00,11
3/28/2020 00:00:00,13
3/29/2020 00:00:00,15
3/30/2020 00:00:00,10
3/31/2020 00:00:00,12
4/1/2020 00:00:00,16
4/2/2020 00:00:00,9
4/3/2020 00:00:00,8
4/4/2020 00:00:00,7
4/5/2020 00:00:00,8
4/6/2020 00:00:00,13
4/7/2020 00:00:00,11
4/8/2020 00:00:00,17
4/9/2020 00:00:00,5
4/10/2020 00:00:00,13
4/11/2020 00:00:00,11
4/12/2020 00:00:00,11
4/13/2020 00:00:00,20
4/14/2020 00:00:00,12
4/15/2020 00:00:00,11
4/16/2020 00:00:00,12
4/17/2020 00:00:00,11
4/18/2020 00:00:00,11
4/19/2020 00:00:00,7
4/20/2020 00:00:00,9
4/21/2020 00:00:00,19
4/22/2020 00:00:00,11
4/23/2020 00:00:00,19
4/24/2020 00:00:00,12
4/25/2020 00:00:00,18
4/26/2020 00:00:00,5
4/27/2020 00:00:00,10
4/28/2020 00:00:00,11
4/29/2020 00:00:00,19
4/30/2020 00:00:00,24
5/1/2020 00:00:00,25
5/2/2020 00:00:00,15
5/3/2020 00:00:00,20
5/4/2020 00:00:00,19
5/5/2020 00:00:00,17
5/6/2020 00:00:00,8
5/7/2020 00:00:00,18
5/8/2020 00:00:00,17
5/9/2020 00:00:00,11
5/10/2020 00:00:00,8
5/11/2020 00:00:00,24
5/12/2020 00:00:00,14
5/13/2020 00:00:00,13
5/14/2020 00:00:00,28
5/15/2020 00:00:00,2
