Time (UTC),Plays
5/30/2019 00:00:00,747
6/6/2019 00:00:00,394
6/13/2019 00:00:00,257
6/20/2019 00:00:00,155
6/27/2019 00:00:00,134
7/4/2019 00:00:00,115
7/11/2019 00:00:00,79
7/18/2019 00:00:00,70
7/25/2019 00:00:00,71
8/1/2019 00:00:00,65
8/8/2019 00:00:00,58
8/15/2019 00:00:00,61
8/22/2019 00:00:00,78
8/29/2019 00:00:00,64
9/5/2019 00:00:00,54
9/12/2019 00:00:00,43
9/19/2019 00:00:00,65
9/26/2019 00:00:00,60
10/3/2019 00:00:00,58
10/10/2019 00:00:00,48
10/17/2019 00:00:00,52
10/24/2019 00:00:00,62
10/31/2019 00:00:00,73
11/7/2019 00:00:00,58
11/14/2019 00:00:00,50
11/21/2019 00:00:00,43
11/28/2019 00:00:00,52
12/5/2019 00:00:00,37
12/12/2019 00:00:00,39
12/19/2019 00:00:00,36
12/26/2019 00:00:00,31
1/2/2020 00:00:00,38
1/9/2020 00:00:00,34
1/16/2020 00:00:00,46
1/23/2020 00:00:00,49
1/30/2020 00:00:00,76
2/6/2020 00:00:00,52
2/13/2020 00:00:00,46
2/20/2020 00:00:00,39
2/27/2020 00:00:00,58
3/5/2020 00:00:00,35
3/12/2020 00:00:00,37
3/19/2020 00:00:00,39
3/26/2020 00:00:00,18
4/2/2020 00:00:00,23
4/9/2020 00:00:00,21
4/16/2020 00:00:00,27
4/23/2020 00:00:00,19
4/30/2020 00:00:00,19
5/7/2020 00:00:00,23
