Time (UTC),Plays
1/8/2020 00:00:00,21
1/9/2020 00:00:00,25
1/10/2020 00:00:00,17
1/11/2020 00:00:00,13
1/12/2020 00:00:00,10
1/13/2020 00:00:00,18
1/14/2020 00:00:00,24
1/15/2020 00:00:00,28
1/16/2020 00:00:00,18
1/17/2020 00:00:00,15
1/18/2020 00:00:00,12
1/19/2020 00:00:00,8
1/20/2020 00:00:00,19
1/21/2020 00:00:00,12
1/22/2020 00:00:00,20
1/23/2020 00:00:00,24
1/24/2020 00:00:00,34
1/25/2020 00:00:00,12
1/26/2020 00:00:00,12
1/27/2020 00:00:00,22
1/28/2020 00:00:00,16
1/29/2020 00:00:00,26
1/30/2020 00:00:00,20
1/31/2020 00:00:00,21
2/1/2020 00:00:00,10
2/2/2020 00:00:00,16
2/3/2020 00:00:00,29
2/4/2020 00:00:00,28
2/5/2020 00:00:00,21
2/6/2020 00:00:00,25
2/7/2020 00:00:00,11
2/8/2020 00:00:00,13
2/9/2020 00:00:00,6
2/10/2020 00:00:00,21
2/11/2020 00:00:00,14
2/12/2020 00:00:00,16
2/13/2020 00:00:00,20
2/14/2020 00:00:00,16
2/15/2020 00:00:00,14
2/16/2020 00:00:00,7
2/17/2020 00:00:00,17
2/18/2020 00:00:00,22
2/19/2020 00:00:00,18
2/20/2020 00:00:00,24
2/21/2020 00:00:00,25
2/22/2020 00:00:00,8
2/23/2020 00:00:00,4
2/24/2020 00:00:00,4
2/25/2020 00:00:00,8
2/26/2020 00:00:00,7
2/27/2020 00:00:00,21
2/28/2020 00:00:00,27
2/29/2020 00:00:00,7
3/1/2020 00:00:00,8
3/2/2020 00:00:00,29
3/3/2020 00:00:00,19
3/4/2020 00:00:00,27
3/5/2020 00:00:00,22
3/6/2020 00:00:00,15
3/7/2020 00:00:00,15
3/8/2020 00:00:00,8
3/9/2020 00:00:00,14
3/10/2020 00:00:00,17
3/11/2020 00:00:00,11
3/12/2020 00:00:00,13
3/13/2020 00:00:00,11
3/14/2020 00:00:00,11
3/15/2020 00:00:00,1
3/16/2020 00:00:00,14
3/17/2020 00:00:00,12
3/18/2020 00:00:00,10
3/19/2020 00:00:00,6
3/20/2020 00:00:00,6
3/21/2020 00:00:00,10
3/22/2020 00:00:00,6
3/23/2020 00:00:00,10
3/24/2020 00:00:00,9
3/25/2020 00:00:00,10
3/26/2020 00:00:00,9
3/27/2020 00:00:00,5
3/28/2020 00:00:00,9
3/29/2020 00:00:00,9
3/30/2020 00:00:00,5
3/31/2020 00:00:00,5
4/1/2020 00:00:00,8
4/2/2020 00:00:00,6
4/3/2020 00:00:00,3
4/4/2020 00:00:00,7
4/5/2020 00:00:00,5
4/6/2020 00:00:00,5
4/7/2020 00:00:00,5
4/8/2020 00:00:00,7
4/9/2020 00:00:00,6
4/10/2020 00:00:00,7
4/11/2020 00:00:00,6
4/12/2020 00:00:00,9
4/13/2020 00:00:00,5
4/14/2020 00:00:00,14
4/15/2020 00:00:00,5
4/16/2020 00:00:00,8
4/17/2020 00:00:00,3
4/18/2020 00:00:00,7
4/19/2020 00:00:00,4
4/20/2020 00:00:00,5
4/21/2020 00:00:00,2
4/22/2020 00:00:00,3
4/23/2020 00:00:00,6
4/24/2020 00:00:00,10
4/25/2020 00:00:00,4
4/26/2020 00:00:00,7
4/27/2020 00:00:00,13
4/28/2020 00:00:00,13
4/29/2020 00:00:00,10
4/30/2020 00:00:00,7
5/1/2020 00:00:00,8
5/2/2020 00:00:00,6
5/3/2020 00:00:00,10
5/4/2020 00:00:00,8
5/5/2020 00:00:00,12
5/6/2020 00:00:00,7
5/7/2020 00:00:00,4
5/8/2020 00:00:00,1
5/9/2020 00:00:00,3
5/10/2020 00:00:00,5
5/11/2020 00:00:00,3
5/12/2020 00:00:00,7
5/13/2020 00:00:00,3
5/14/2020 00:00:00,9
5/15/2020 00:00:00,4
